otherCatalogNumbers,extracted,nanodropConc,sequenced12S,sequencedCOI,catalogNumber,institutionCode,individualCount,basisOfRecord,preparations,typeStatus,taxonRank,kingdom,phylum,class,order,family,genus,specificEpithet,scientificNameAuthorship,eventRemarks,identificationQualifier,vernacularName,identifiedBy,identificationRemarks,associatedSequences,taxonRemarks,waterBody,locality,recordedBy,samplingProtocol,minimumDepthInMeters,continent,countryCode,country,stateProvince,county,decimalLatitude,decimalLongitude,geodeticDatum,eventDate
SEA0239,TRUE,975.2,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Bothidae,Arnoglossus,laterna,"(Walbaum, 1792)",NA,NA,Scaldfish,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0240,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Bothidae,Arnoglossus,laterna,"(Walbaum, 1792)",NA,NA,Scaldfish,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0241,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Bothidae,Arnoglossus,laterna,"(Walbaum, 1792)",NA,NA,Scaldfish,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0242,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Bothidae,Arnoglossus,laterna,"(Walbaum, 1792)",NA,NA,Scaldfish,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0243,TRUE,697.8,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Microchirus,variegatus,"(Donovan, 1808)",NA,NA,Thickback sole,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0244,TRUE,294.5,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Microchirus,variegatus,"(Donovan, 1808)",NA,NA,Thickback sole,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0245,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Microchirus,variegatus,"(Donovan, 1808)",NA,NA,Thickback sole,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0246,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Microchirus,variegatus,"(Donovan, 1808)",NA,NA,Thickback sole,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0247,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Microchirus,variegatus,"(Donovan, 1808)",NA,NA,Thickback sole,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0248,TRUE,287.6,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Buglossidium,luteum,"(Risso, 1810)",NA,NA,Solenette,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0249,TRUE,274.4,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Buglossidium,luteum,"(Risso, 1810)",NA,NA,Solenette,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0250,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Buglossidium,luteum,"(Risso, 1810)",NA,NA,Solenette,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0251,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Buglossidium,luteum,"(Risso, 1810)",NA,NA,Solenette,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0252,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Buglossidium,luteum,"(Risso, 1810)",NA,NA,Solenette,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0253,TRUE,738.1,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,,,NA,NEED TO CHECK IDs,Sand goby?,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0254,TRUE,1698.8,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Glyptocephalus,cynoglossus,"(Linnaeus, 1758)",NA,NA,Witch,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0255,TRUE,405.3,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gadiformes,Lotidae,Enchelyopus,cimbrius,"(Linnaeus, 1766)",NA,NA,Four-bearded rockling,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0256,TRUE,144.8,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Ammodytidae,Hyperoplus,immaculatus,"(Corbin, 1950)",NA,NA,Corbin's sandeel,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0257,TRUE,9.9,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,"(Günther, 1862)",NA,NA,Norwegian topknot,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0258,TRUE,48.2,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,"(Günther, 1862)",NA,NA,Norwegian topknot,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0259,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,"(Günther, 1862)",NA,NA,Norwegian topknot,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0260,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,"(Günther, 1862)",NA,NA,Norwegian topknot,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0261,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,"(Günther, 1862)",NA,NA,Norwegian topknot,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0262,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,"(Günther, 1862)",NA,NA,Norwegian topknot,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0263,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,"(Günther, 1862)",NA,NA,Norwegian topknot,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0264,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,"(Günther, 1862)",NA,NA,Norwegian topknot,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0265,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,"(Günther, 1862)",NA,NA,Norwegian topknot,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0266,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Sprattus,sprattus,"(Linnaeus, 1758)",NA,NA,Sprat,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0267,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Sprattus,sprattus,"(Linnaeus, 1758)",NA,NA,Sprat,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0268,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Sprattus,sprattus,"(Linnaeus, 1758)",NA,NA,Sprat,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0269,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Sprattus,sprattus,"(Linnaeus, 1758)",NA,NA,Sprat,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0270,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Sprattus,sprattus,"(Linnaeus, 1758)",NA,NA,Sprat,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0271,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,maculatus,"Rafinesque, 1810",NA,NA,Spotted dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0272,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,maculatus,"Rafinesque, 1810",NA,NA,Spotted dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0273,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,maculatus,"Rafinesque, 1810",NA,NA,Spotted dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0274,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,maculatus,"Rafinesque, 1810",NA,NA,Spotted dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0275,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,maculatus,"Rafinesque, 1810",NA,NA,Spotted dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0276,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,maculatus,"Rafinesque, 1810",NA,NA,Spotted dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0277,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,maculatus,"Rafinesque, 1810",NA,NA,Spotted dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0278,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,maculatus,"Rafinesque, 1810",NA,NA,Spotted dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0279,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,maculatus,"Rafinesque, 1810",NA,NA,Spotted dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0280,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,maculatus,"Rafinesque, 1810",NA,NA,Spotted dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0281,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,merluccius,"(Linnaeus, 1758)",NA,NA,Hake,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0282,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,lyra,"Linnaeus, 1758",NA,NA,Common dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0283,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,lyra,"Linnaeus, 1758",NA,NA,Common dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0284,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,lyra,"Linnaeus, 1758",NA,NA,Common dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0285,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,lyra,"Linnaeus, 1758",NA,NA,Common dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0286,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,lyra,"Linnaeus, 1758",NA,NA,Common dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0287,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Trachurus,trachurus,"(Linnaeus, 1758)",NA,NA,Horse mackerel,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0288,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Trachurus,trachurus,"(Linnaeus, 1758)",NA,NA,Horse mackerel,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0289,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Trachurus,trachurus,"(Linnaeus, 1758)",NA,NA,Horse mackerel,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0290,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Trachurus,trachurus,"(Linnaeus, 1758)",NA,NA,Horse mackerel,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0291,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Trachurus,trachurus,"(Linnaeus, 1758)",NA,NA,Horse mackerel,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0292,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Trachurus,trachurus,"(Linnaeus, 1758)",NA,NA,Horse mackerel,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0293,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Trachurus,trachurus,"(Linnaeus, 1758)",NA,NA,Horse mackerel,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0294,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Caproidae,Capros,aper,"(Linnaeus, 1758)",NA,NA,Boarfish,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0295,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Eutrigla,gurnardus,"(Linnaeus, 1758)",NA,NA,Grey gurnard,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0296,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Eutrigla,gurnardus,"(Linnaeus, 1758)",NA,NA,Grey gurnard,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0297,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Eutrigla,gurnardus,"(Linnaeus, 1758)",NA,NA,Grey gurnard,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0298,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Eutrigla,gurnardus,"(Linnaeus, 1758)",NA,NA,Grey gurnard,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
